"VISAE06","id","eventname","component","ACTION","target","objecttable","objectid","crud","edulevel","contextid","contextlevel","contextinstanceid","userid","courseid","relateduserid","anonymous","timecreated","origin","ip","realuserid"
"ECACEN21","5308139","\\mod_forum\\event\\assessable_uploaded","mod_forum","uploaded","assessable","forum_posts","214443","c","2","658","70","396","512812","119","\N","0","1539982562","web","190.29.114.169","\N"
"ECACEN21","5308140","\\mod_forum\\event\\post_created","mod_forum","created","post","forum_posts","214443","c","2","658","70","396","512812","119","\N","0","1539982562","web","190.29.114.169","\N"
"ECACEN21","5308146","\\mod_forum\\event\\discussion_viewed","mod_forum","viewed","discussion","forum_discussions","11882","r","2","658","70","396","512812","119","\N","0","1539982563","web","190.29.114.169","\N"
"ECACEN21","5465026","\\core\\event\\user_loggedin","core","loggedin","user","user","512812","r","0","1","10","0","512812","0","\N","0","1540228508","web","190.29.114.169","\N"
"ECACEN21","5465027","\\core\\event\\course_viewed","core","viewed","course","\N","\N","r","2","155","50","119","512812","119","\N","0","1540228509","web","190.29.114.169","\N"
"ECACEN21","5465030","\\mod_forum\\event\\course_module_viewed","mod_forum","viewed","course_module","forum","67","r","2","658","70","396","512812","119","\N","0","1540228513","web","190.29.114.169","\N"
"ECACEN21","5465031","\\mod_forum\\event\\discussion_viewed","mod_forum","viewed","discussion","forum_discussions","11882","r","2","658","70","396","512812","119","\N","0","1540228515","web","190.29.114.169","\N"
"ECACEN21","5511569","\\core\\event\\user_loggedin","core","loggedin","user","user","512812","r","0","1","10","0","512812","0","\N","0","1540259110","web","181.135.96.79","\N"
"ECACEN21","5511571","\\core\\event\\course_viewed","core","viewed","course","\N","\N","r","2","155","50","119","512812","119","\N","0","1540259111","web","181.135.96.79","\N"
"ECACEN21","5511605","\\mod_forum\\event\\course_module_viewed","mod_forum","viewed","course_module","forum","67","r","2","658","70","396","512812","119","\N","0","1540259122","web","181.135.96.79","\N"
"ECACEN21","5511613","\\mod_forum\\event\\discussion_viewed","mod_forum","viewed","discussion","forum_discussions","11882","r","2","658","70","396","512812","119","\N","0","1540259125","web","181.135.96.79","\N"
"ECACEN21","5514841","\\gradereport_user\\event\\grade_report_viewed","gradereport_user","viewed","grade_report","\N","\N","r","2","155","50","119","512812","119","512812","0","1540260506","web","181.135.96.79","\N"
"ECACEN21","5515043","\\mod_assign\\event\\submission_status_viewed","mod_assign","viewed","submission_status","\N","\N","r","0","674","70","412","512812","119","\N","0","1540260586","web","181.135.96.79","\N"
"ECACEN21","5516648","\\core\\event\\user_loggedin","core","loggedin","user","user","512812","r","0","1","10","0","512812","0","\N","0","1540261250","web","181.135.96.79","\N"
"ECACEN21","5516651","\\core\\event\\course_viewed","core","viewed","course","\N","\N","r","2","155","50","119","512812","119","\N","0","1540261251","web","181.135.96.79","\N"
"ECACEN21","5516679","\\mod_forum\\event\\course_module_viewed","mod_forum","viewed","course_module","forum","67","r","2","658","70","396","512812","119","\N","0","1540261260","web","181.135.96.79","\N"
"ECACEN21","5516687","\\mod_forum\\event\\discussion_viewed","mod_forum","viewed","discussion","forum_discussions","11882","r","2","658","70","396","512812","119","\N","0","1540261263","web","181.135.96.79","\N"
"ECACEN21","5530416","\\mod_forum\\event\\assessable_uploaded","mod_forum","uploaded","assessable","forum_posts","225352","c","2","658","70","396","512812","119","\N","0","1540267563","web","181.135.96.79","\N"
"ECACEN21","5530417","\\mod_forum\\event\\post_created","mod_forum","created","post","forum_posts","225352","c","2","658","70","396","512812","119","\N","0","1540267563","web","181.135.96.79","\N"
"ECACEN21","5530423","\\mod_forum\\event\\discussion_viewed","mod_forum","viewed","discussion","forum_discussions","11882","r","2","658","70","396","512812","119","\N","0","1540267565","web","181.135.96.79","\N"
"ECACEN21","5531581","\\mod_forum\\event\\discussion_viewed","mod_forum","viewed","discussion","forum_discussions","11882","r","2","658","70","396","512812","119","\N","0","1540268464","web","181.135.96.79","\N"
"ECACEN21","5531637","\\mod_forum\\event\\assessable_uploaded","mod_forum","uploaded","assessable","forum_posts","225352","c","2","658","70","396","512812","119","\N","0","1540268530","web","181.135.96.79","\N"
"ECACEN21","5531638","\\mod_forum\\event\\post_updated","mod_forum","updated","post","forum_posts","225352","u","2","658","70","396","512812","119","\N","0","1540268530","web","181.135.96.79","\N"
"ECACEN21","5531642","\\mod_forum\\event\\discussion_viewed","mod_forum","viewed","discussion","forum_discussions","11882","r","2","658","70","396","512812","119","\N","0","1540268533","web","181.135.96.79","\N"
"ECACEN21","5700763","\\core\\event\\user_loggedin","core","loggedin","user","user","512812","r","0","1","10","0","512812","0","\N","0","1540477144","web","190.29.114.169","\N"
"ECACEN21","5700768","\\core\\event\\course_viewed","core","viewed","course","\N","\N","r","2","155","50","119","512812","119","\N","0","1540477144","web","190.29.114.169","\N"
"ECACEN21","5700773","\\mod_forum\\event\\course_module_viewed","mod_forum","viewed","course_module","forum","67","r","2","658","70","396","512812","119","\N","0","1540477149","web","190.29.114.169","\N"
"ECACEN21","5700775","\\mod_forum\\event\\discussion_viewed","mod_forum","viewed","discussion","forum_discussions","11882","r","2","658","70","396","512812","119","\N","0","1540477152","web","190.29.114.169","\N"
"ECACEN21","5701038","\\mod_forum\\event\\assessable_uploaded","mod_forum","uploaded","assessable","forum_posts","234018","c","2","658","70","396","512812","119","\N","0","1540477351","web","190.29.114.169","\N"
"ECACEN21","5701039","\\mod_forum\\event\\post_created","mod_forum","created","post","forum_posts","234018","c","2","658","70","396","512812","119","\N","0","1540477351","web","190.29.114.169","\N"
"ECACEN21","5701047","\\mod_forum\\event\\discussion_viewed","mod_forum","viewed","discussion","forum_discussions","11882","r","2","658","70","396","512812","119","\N","0","1540477353","web","190.29.114.169","\N"
"ECACEN21","5701068","\\core\\event\\user_list_viewed","core","viewed","user_list","course","119","r","0","155","50","119","512812","119","\N","0","1540477369","web","190.29.114.169","\N"
"ECACEN21","5701074","\\core\\event\\user_profile_viewed","core","viewed","user_profile","user","658318","r","0","155","50","119","512812","119","658318","0","1540477374","web","190.29.114.169","\N"
"ECACEN21","5732234","\\core\\event\\user_loggedin","core","loggedin","user","user","512812","r","0","1","10","0","512812","0","\N","0","1540506274","web","190.29.114.169","\N"
"ECACEN21","5732238","\\core\\event\\course_viewed","core","viewed","course","\N","\N","r","2","155","50","119","512812","119","\N","0","1540506275","web","190.29.114.169","\N"
"ECACEN21","5732358","\\core\\event\\user_loggedin","core","loggedin","user","user","512812","r","0","1","10","0","512812","0","\N","0","1540506351","web","190.29.114.169","\N"
"ECACEN21","5732359","\\core\\event\\course_viewed","core","viewed","course","\N","\N","r","2","155","50","119","512812","119","\N","0","1540506352","web","190.29.114.169","\N"
"ECACEN21","5732368","\\mod_forum\\event\\course_module_viewed","mod_forum","viewed","course_module","forum","67","r","2","658","70","396","512812","119","\N","0","1540506356","web","190.29.114.169","\N"
"ECACEN21","5732371","\\mod_forum\\event\\discussion_viewed","mod_forum","viewed","discussion","forum_discussions","11882","r","2","658","70","396","512812","119","\N","0","1540506359","web","190.29.114.169","\N"
"ECACEN21","5751721","\\core\\event\\user_loggedin","core","loggedin","user","user","512812","r","0","1","10","0","512812","0","\N","0","1540519475","web","181.135.96.79","\N"
"ECACEN21","5751724","\\core\\event\\course_viewed","core","viewed","course","\N","\N","r","2","155","50","119","512812","119","\N","0","1540519476","web","181.135.96.79","\N"
"ECACEN21","5751797","\\mod_forum\\event\\course_module_viewed","mod_forum","viewed","course_module","forum","67","r","2","658","70","396","512812","119","\N","0","1540519499","web","181.135.96.79","\N"
"ECACEN21","5751808","\\mod_forum\\event\\discussion_viewed","mod_forum","viewed","discussion","forum_discussions","11882","r","2","658","70","396","512812","119","\N","0","1540519503","web","181.135.96.79","\N"
"ECACEN21","5755703","\\mod_forum\\event\\assessable_uploaded","mod_forum","uploaded","assessable","forum_posts","236818","c","2","658","70","396","512812","119","\N","0","1540521500","web","181.135.96.79","\N"
"ECACEN21","5755704","\\mod_forum\\event\\post_created","mod_forum","created","post","forum_posts","236818","c","2","658","70","396","512812","119","\N","0","1540521500","web","181.135.96.79","\N"
"ECACEN21","5755714","\\mod_forum\\event\\discussion_viewed","mod_forum","viewed","discussion","forum_discussions","11882","r","2","658","70","396","512812","119","\N","0","1540521504","web","181.135.96.79","\N"
"ECACEN21","5760290","\\core\\event\\user_loggedin","core","loggedin","user","user","512812","r","0","1","10","0","512812","0","\N","0","1540524091","web","181.135.96.79","\N"
